#Gen,#Eval,Communication Time,#con1,#con2,Num of feasible individuals
539,26950,-0.77592564,0.00666667,0.25500249,30
540,27000,-0.77592564,0.00666667,0.25500249,29
541,27050,-0.77592564,0.00666667,0.25500249,34
542,27100,-0.77592564,0.00666667,0.25500249,34
543,27150,-0.77592564,0.00666667,0.25500249,32
544,27200,-0.77592564,0.00666667,0.25500249,31
545,27250,-0.77592564,0.00666667,0.25500249,30
546,27300,-0.77592564,0.00666667,0.25500249,31
547,27350,-0.77592564,0.00666667,0.25500249,33
548,27400,-0.77592564,0.00666667,0.25500249,34
549,27450,-0.77592564,0.00666667,0.25500249,30
550,27500,-0.77592564,0.00666667,0.25500249,32
551,27550,-0.77592564,0.00666667,0.25500249,34
552,27600,-0.77592564,0.00666667,0.25500249,33
553,27650,-0.77592564,0.00666667,0.25500249,34
554,27700,-0.77592564,0.00666667,0.25500249,35
555,27750,-0.77592564,0.00666667,0.25500249,38
556,27800,-0.77592564,0.00666667,0.25500249,33
557,27850,-0.77592564,0.00666667,0.25500249,27
558,27900,-0.77592564,0.00666667,0.25500249,31
559,27950,-0.77592564,0.00666667,0.25500249,29
560,28000,-0.77592564,0.00666667,0.25500249,30
561,28050,-0.77592564,0.00666667,0.25500249,30
562,28100,-0.77592564,0.00666667,0.25500249,36
563,28150,-0.77592564,0.00666667,0.25500249,33
564,28200,-0.77592564,0.00666667,0.25500249,38
565,28250,-0.77592564,0.00666667,0.25500249,32
566,28300,-0.77592564,0.00666667,0.25500249,31
567,28350,-0.77592564,0.00666667,0.25500249,26
568,28400,-0.77592564,0.00666667,0.25500249,30
569,28450,-0.77592564,0.00666667,0.25500249,33
570,28500,-0.77592564,0.00666667,0.25500249,32
571,28550,-0.77592564,0.00666667,0.25500249,31
572,28600,-0.77592564,0.00666667,0.25500249,27
573,28650,-0.77592564,0.00666667,0.25500249,32
574,28700,-0.77592564,0.00666667,0.25500249,34
575,28750,-0.77592564,0.00666667,0.25500249,32
576,28800,-0.77592564,0.00666667,0.25500249,30
577,28850,-0.77592564,0.00666667,0.25500249,31
578,28900,-0.77592564,0.00666667,0.25500249,31
579,28950,-0.77592564,0.00666667,0.25500249,31
580,29000,-0.77592564,0.00666667,0.25500249,32
581,29050,-0.77592564,0.00666667,0.25500249,29
582,29100,-0.77592564,0.00666667,0.25500249,36
583,29150,-0.77592564,0.00666667,0.25500249,28
584,29200,-0.77592564,0.00666667,0.25500249,31
585,29250,-0.77592564,0.00666667,0.25500249,27
586,29300,-0.77592564,0.00666667,0.25500249,30
587,29350,-0.77592564,0.00666667,0.25500249,34
588,29400,-0.77592564,0.00666667,0.25500249,32
589,29450,-0.77592564,0.00666667,0.25500249,31
590,29500,-0.77592564,0.00666667,0.25500249,28
591,29550,-0.77592564,0.00666667,0.25500249,32
592,29600,-0.77592564,0.00666667,0.25500249,35
593,29650,-0.77592564,0.00666667,0.25500249,37
594,29700,-0.77592564,0.00666667,0.25500249,32
595,29750,-0.77592564,0.00666667,0.25500249,30
596,29800,-0.77592564,0.00666667,0.25500249,30
597,29850,-0.77592564,0.00666667,0.25500249,31
598,29900,-0.77592564,0.00666667,0.25500249,30
599,29950,-0.77592564,0.00666667,0.25500249,28
600,30000,-0.77592564,0.00666667,0.25500249,30
